held_out_source,inner_validation_source,tactic_lambda,b0_lambda,campaign_macro_ndcg5,two_source_mean_ndcg5,selected,training_rows,validation_rows
stockpile,attack_flow,0.1,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.2,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.3,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.4,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.5,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.6,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.7,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.8,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.9,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,1.0,0.9,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.0,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.1,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.2,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.3,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.4,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.5,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.6,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.7,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.8,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,0.9,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,attack_flow,1.0,1.0,0.24010145250687326,0.21719035476355758,0,263,412
stockpile,ctid,0.0,0.0,0.16490632930334476,0.16680795007023264,0,412,263
stockpile,ctid,0.1,0.0,0.16245508301666994,0.16754729758775583,0,412,263
stockpile,ctid,0.2,0.0,0.1526357764586615,0.16000505402053486,0,412,263
stockpile,ctid,0.3,0.0,0.1387336197941365,0.1447489731356731,0,412,263
stockpile,ctid,0.4,0.0,0.12829229668736739,0.13304863778534626,0,412,263
stockpile,ctid,0.5,0.0,0.11365343239128223,0.11603032609627575,0,412,263
stockpile,ctid,0.6,0.0,0.0969442447497467,0.10564909050821349,0,412,263
stockpile,ctid,0.7,0.0,0.08643390967224411,0.08014717909577482,0,412,263
stockpile,ctid,0.8,0.0,0.0809293407627999,0.06979280574157129,0,412,263
stockpile,ctid,0.9,0.0,0.08256307068514718,0.05925303233815347,0,412,263
stockpile,ctid,1.0,0.0,0.03764360327199814,0.027984758145042532,0,412,263
stockpile,ctid,0.0,0.1,0.1760312788438722,0.18760398145906354,0,412,263
stockpile,ctid,0.1,0.1,0.17427193396127905,0.18596696445669275,0,412,263
stockpile,ctid,0.2,0.1,0.17016078246188102,0.1837229529197068,0,412,263
stockpile,ctid,0.3,0.1,0.16261045794251736,0.1741090263239944,0,412,263
stockpile,ctid,0.4,0.1,0.1610903647043836,0.17270354494358153,0,412,263
stockpile,ctid,0.5,0.1,0.15012281751714435,0.16044529517092015,0,412,263
stockpile,ctid,0.6,0.1,0.13746147508394904,0.150298623590623,0,412,263
stockpile,ctid,0.7,0.1,0.12130737991086242,0.1350956961568355,0,412,263
stockpile,ctid,0.8,0.1,0.11515602494022081,0.13569145027115043,0,412,263
stockpile,ctid,0.9,0.1,0.11762566963546536,0.13410822002605619,0,412,263
stockpile,ctid,1.0,0.1,0.0980079450430079,0.11922063195129498,0,412,263
stockpile,ctid,0.0,0.2,0.18572007025189227,0.2042478239264267,0,412,263
stockpile,ctid,0.1,0.2,0.1814158007014971,0.2031689168053996,0,412,263
stockpile,ctid,0.2,0.2,0.17931821295019215,0.201795506085336,0,412,263
stockpile,ctid,0.3,0.2,0.17676656428902066,0.196665993981895,0,412,263
stockpile,ctid,0.4,0.2,0.17206716835147368,0.1964895119126048,0,412,263
stockpile,ctid,0.5,0.2,0.16829534467195706,0.19344204139245816,0,412,263
stockpile,ctid,0.6,0.2,0.1683755369255034,0.19193323600028672,0,412,263
stockpile,ctid,0.7,0.2,0.1624598665133867,0.18730452906885636,0,412,263
stockpile,ctid,0.8,0.2,0.1592482087260664,0.18514574130921807,0,412,263
stockpile,ctid,0.9,0.2,0.15789008344657027,0.18346673141777378,0,412,263
stockpile,ctid,1.0,0.2,0.1394310431952942,0.17238187351380202,0,412,263
stockpile,ctid,0.0,0.3,0.19351547275534442,0.21812345165946012,0,412,263
stockpile,ctid,0.1,0.3,0.19304223876635507,0.21724029325490646,0,412,263
stockpile,ctid,0.2,0.3,0.1904108152311573,0.2157037650955188,0,412,263
stockpile,ctid,0.3,0.3,0.18643006266403883,0.21220032647342169,0,412,263
stockpile,ctid,0.4,0.3,0.18427128613212856,0.21121332846733878,0,412,263
stockpile,ctid,0.5,0.3,0.18278875410238865,0.20819379504317576,0,412,263
stockpile,ctid,0.6,0.3,0.18008893764499348,0.20646980728245112,0,412,263
stockpile,ctid,0.7,0.3,0.18345537151720445,0.2048528544800018,0,412,263
stockpile,ctid,0.8,0.3,0.18402838758343484,0.20436969112465447,0,412,263
stockpile,ctid,0.9,0.3,0.18094986413554837,0.20246622212541598,0,412,263
stockpile,ctid,1.0,0.3,0.16821237818947993,0.1957584908701201,0,412,263
stockpile,ctid,0.0,0.4,0.1961690542573941,0.22338085356328108,1,412,263
stockpile,ctid,0.1,0.4,0.1948758226889138,0.22200857040684074,0,412,263
stockpile,ctid,0.2,0.4,0.19555216564057296,0.2212856147274855,0,412,263
stockpile,ctid,0.3,0.4,0.19347052200615195,0.21882337241782884,0,412,263
stockpile,ctid,0.4,0.4,0.1928362466456783,0.216678322939792,0,412,263
stockpile,ctid,0.5,0.4,0.1898996845321844,0.21479612997720415,0,412,263
stockpile,ctid,0.6,0.4,0.18849333352526382,0.21203579819181612,0,412,263
stockpile,ctid,0.7,0.4,0.1898237424380218,0.2099743077215907,0,412,263
stockpile,ctid,0.8,0.4,0.19056156196426172,0.21417241150279415,0,412,263
stockpile,ctid,0.9,0.4,0.19320896435152463,0.2164899786776352,0,412,263
stockpile,ctid,1.0,0.4,0.18548714245645423,0.2122588567891916,0,412,263
stockpile,ctid,0.0,0.5,0.1954524054474638,0.2216034857546931,0,412,263
stockpile,ctid,0.1,0.5,0.19449137163044403,0.2210144893053389,0,412,263
stockpile,ctid,0.2,0.5,0.19535557522388408,0.22051150568254582,0,412,263
stockpile,ctid,0.3,0.5,0.19504054558757897,0.21903020716152638,0,412,263
stockpile,ctid,0.4,0.5,0.194135756742806,0.21795098650089217,0,412,263
stockpile,ctid,0.5,0.5,0.19422307873576838,0.21642214142449964,0,412,263
stockpile,ctid,0.6,0.5,0.1928395287869946,0.21615906804248736,0,412,263
stockpile,ctid,0.7,0.5,0.19432748802526373,0.21687259629076874,0,412,263
stockpile,ctid,0.8,0.5,0.1958320973098931,0.21789004650672447,0,412,263
stockpile,ctid,0.9,0.5,0.19486598786548182,0.21817770097335626,0,412,263
stockpile,ctid,1.0,0.5,0.19314507870410416,0.2167940874771216,0,412,263
stockpile,ctid,0.0,0.6,0.1936237369614417,0.21845726558849124,0,412,263
stockpile,ctid,0.1,0.6,0.19369007745809716,0.21865111459215458,0,412,263
stockpile,ctid,0.2,0.6,0.1935884149065008,0.2181997151629701,0,412,263
stockpile,ctid,0.3,0.6,0.1958037439771321,0.21767556329742693,0,412,263
stockpile,ctid,0.4,0.6,0.19612609036214984,0.21796647880007602,0,412,263
stockpile,ctid,0.5,0.6,0.19699300226355437,0.218282667950969,0,412,263
stockpile,ctid,0.6,0.6,0.19588770852859855,0.2183089208911042,0,412,263
stockpile,ctid,0.7,0.6,0.19561340592776283,0.21858555268090396,0,412,263
stockpile,ctid,0.8,0.6,0.19495134945133302,0.21813957368619982,0,412,263
stockpile,ctid,0.9,0.6,0.19465414995261657,0.2178686405186422,0,412,263
stockpile,ctid,1.0,0.6,0.19436001295771077,0.21726967411783285,0,412,263
stockpile,ctid,0.0,0.7,0.19481160070487047,0.21761135921513478,0,412,263
stockpile,ctid,0.1,0.7,0.19481160070487047,0.21762795718274236,0,412,263
stockpile,ctid,0.2,0.7,0.19481160070487047,0.21762795718274236,0,412,263
stockpile,ctid,0.3,0.7,0.19493937824562643,0.2177084439207279,0,412,263
stockpile,ctid,0.4,0.7,0.19476815710609574,0.21788920922307747,0,412,263
stockpile,ctid,0.5,0.7,0.19459964336960803,0.2177630207123495,0,412,263
stockpile,ctid,0.6,0.7,0.19459964336960803,0.2177257565148154,0,412,263
stockpile,ctid,0.7,0.7,0.19445146919198503,0.2174352392344115,0,412,263
stockpile,ctid,0.8,0.7,0.1945408846439989,0.21739585942967013,0,412,263
stockpile,ctid,0.9,0.7,0.1945408846439989,0.21739585942967013,0,412,263
stockpile,ctid,1.0,0.7,0.19436487526694057,0.21730785474114095,0,412,263
stockpile,ctid,0.0,0.8,0.1944243911640637,0.21748704660110113,0,412,263
stockpile,ctid,0.1,0.8,0.1944243911640637,0.2174576672382966,0,412,263
stockpile,ctid,0.2,0.8,0.1944243911640637,0.2174576672382966,0,412,263
stockpile,ctid,0.3,0.8,0.1944243911640637,0.21737149216855392,0,412,263
stockpile,ctid,0.4,0.8,0.1944243911640637,0.2173470093662168,0,412,263
stockpile,ctid,0.5,0.8,0.1944243911640637,0.21726292183546847,0,412,263
stockpile,ctid,0.6,0.8,0.1944243911640637,0.21726292183546847,0,412,263
stockpile,ctid,0.7,0.8,0.1943917474276142,0.21724659996724371,0,412,263
stockpile,ctid,0.8,0.8,0.1943917474276142,0.21724659996724371,0,412,263
stockpile,ctid,0.9,0.8,0.1942129165235864,0.21715718451522983,0,412,263
stockpile,ctid,1.0,0.8,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.0,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.1,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.2,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.3,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.4,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.5,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.6,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.7,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.8,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.9,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,1.0,0.9,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.0,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.1,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.2,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.3,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.4,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.5,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.6,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.7,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.8,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,0.9,1.0,0.19427925702024187,0.21719035476355758,0,412,263
stockpile,ctid,1.0,1.0,0.19427925702024187,0.21719035476355758,0,412,263
