held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
attack_flow,F4-NoPrior,Conti PWC,3,0.15642624200758548,0.3333333333333333,0.06666666666666667,0.1111111111111111
attack_flow,F4-NoPrior,Conti Ransomware,14,0.2252152495095943,0.6428571428571429,0.14285714285714285,0.3095238095238095
attack_flow,F4-NoPrior,DFIR - BumbleBee Round 2,12,0.38274313368375656,0.6666666666666666,0.20000000000000004,0.4166666666666667
attack_flow,F4-NoPrior,Equifax Breach,8,0.09166835607441842,0.25,0.05,0.10416666666666666
attack_flow,F4-NoPrior,FIN13 Case 1,28,0.1940967309075053,0.4642857142857143,0.12142857142857144,0.23214285714285715
attack_flow,F4-NoPrior,FIN13 Case 2,13,0.16992134975771053,0.5384615384615384,0.12307692307692308,0.21794871794871792
attack_flow,F4-NoPrior,Gootloader,28,0.31944473816653646,0.5357142857142857,0.1285714285714286,0.2976190476190476
attack_flow,F4-NoPrior,Hancitor DLL,18,0.3546007502942686,0.8333333333333334,0.21111111111111114,0.37037037037037035
attack_flow,F4-NoPrior,Ivanti Vulnerabilities,5,0.3177920307470178,0.8,0.24000000000000005,0.4333333333333333
attack_flow,F4-NoPrior,JP Morgan Breach,8,0.0,0.0,0.0,0.0
attack_flow,F4-NoPrior,MITRE NERVE,7,0.3104566878652702,0.5714285714285714,0.17142857142857146,0.2857142857142857
attack_flow,F4-NoPrior,Maastricht University Ransomware,10,0.4240873278140274,0.9,0.24000000000000005,0.5166666666666666
attack_flow,F4-NoPrior,Mac Malware Steals Crypto,3,0.13473823100036506,0.6666666666666666,0.13333333333333333,0.2222222222222222
attack_flow,F4-NoPrior,Marriott Breach,4,0.0,0.0,0.0,0.0
attack_flow,F4-NoPrior,Muddy Water,8,0.7408215693473638,0.875,0.325,0.7708333333333334
attack_flow,F4-NoPrior,NotPetya,13,0.14884122822910298,0.46153846153846156,0.1076923076923077,0.17948717948717946
attack_flow,F4-NoPrior,OceanLotus,20,0.21196711756997694,0.4,0.12000000000000002,0.2333333333333333
attack_flow,F4-NoPrior,REvil,18,0.10428416133839032,0.2222222222222222,0.044444444444444446,0.07407407407407407
attack_flow,F4-NoPrior,Ragnar Locker,12,0.24556461160040063,0.5,0.11666666666666668,0.2916666666666667
attack_flow,F4-NoPrior,SWIFT Heist,4,0.058659840752844555,0.25,0.05,0.08333333333333333
attack_flow,F4-NoPrior,SearchAwesome Adware,10,0.08023886443445491,0.4,0.08,0.15
attack_flow,F4-NoPrior,Shamoon,18,0.03025696542289211,0.16666666666666666,0.03333333333333334,0.05555555555555555
attack_flow,F4-NoPrior,SolarWinds,16,0.03832169954784115,0.0625,0.0125,0.03125
attack_flow,F4-NoPrior,Sony Malware,12,0.15712165679762394,0.4166666666666667,0.08333333333333333,0.13888888888888887
attack_flow,F4-NoPrior,Target Breach,8,0.2372100572567776,0.5,0.1,0.20833333333333331
attack_flow,F4-NoPrior,Tesla Kubernetes Breach,3,0.5274753062627383,1.0,0.20000000000000004,0.611111111111111
attack_flow,F4-NoPrior,Uber Breach,6,0.33683056180562126,0.6666666666666666,0.13333333333333333,0.25
attack_flow,F4-NoPrior,WhisperGate,16,0.2133110929595056,0.5625,0.125,0.21875
attack_flow,F4-Perm,Black Basta Ransomware,24,0.2625066702058512,0.5833333333333334,0.1416666666666667,0.2916666666666667
attack_flow,F4-Perm,CISA AA22-138B VMWare Workspace (Alt),8,0.1923548437361893,0.625,0.125,0.22916666666666666
attack_flow,F4-Perm,CISA AA22-138B VMWare Workspace (TA1),8,0.2205383168621619,0.625,0.125,0.3125
attack_flow,F4-Perm,CISA AA22-138B VMWare Workspace (TA2),10,0.3095266887113773,0.7,0.22000000000000003,0.4
attack_flow,F4-Perm,CISA Iranian APT,21,0.32812990901947137,0.7619047619047619,0.21904761904761907,0.40476190476190477
attack_flow,F4-Perm,Cobalt Kitty Campaign,11,0.41379133134645196,0.5454545454545454,0.16363636363636364,0.37878787878787884
attack_flow,F4-Perm,Conti CISA Alert,5,0.09385574520455128,0.2,0.04,0.06666666666666667
attack_flow,F4-Perm,Conti PWC,3,0.15642624200758548,0.3333333333333333,0.06666666666666667,0.1111111111111111
attack_flow,F4-Perm,Conti Ransomware,14,0.24137913419037407,0.5714285714285714,0.1285714285714286,0.2857142857142857
attack_flow,F4-Perm,DFIR - BumbleBee Round 2,12,0.3502771010235198,0.6666666666666666,0.20000000000000004,0.4166666666666667
attack_flow,F4-Perm,Equifax Breach,8,0.13530323984852685,0.25,0.05,0.10416666666666666
attack_flow,F4-Perm,FIN13 Case 1,28,0.20417288960097893,0.5714285714285714,0.14285714285714285,0.2738095238095238
attack_flow,F4-Perm,FIN13 Case 2,13,0.1750753246891598,0.6153846153846154,0.13846153846153847,0.24358974358974358
attack_flow,F4-Perm,Gootloader,28,0.315847678363185,0.5,0.12142857142857144,0.27976190476190477
attack_flow,F4-Perm,Hancitor DLL,18,0.35992920615829616,0.8333333333333334,0.23333333333333334,0.4074074074074074
attack_flow,F4-Perm,Ivanti Vulnerabilities,5,0.3177920307470178,0.8,0.24000000000000005,0.4333333333333333
attack_flow,F4-Perm,JP Morgan Breach,8,0.0,0.0,0.0,0.0
attack_flow,F4-Perm,MITRE NERVE,7,0.3104566878652702,0.5714285714285714,0.17142857142857146,0.2857142857142857
attack_flow,F4-Perm,Maastricht University Ransomware,10,0.3342361531009451,1.0,0.24000000000000005,0.5166666666666666
attack_flow,F4-Perm,Mac Malware Steals Crypto,3,0.28430928835355224,0.6666666666666666,0.20000000000000004,0.3333333333333333
attack_flow,F4-Perm,Marriott Breach,4,0.0,0.0,0.0,0.0
attack_flow,F4-Perm,Muddy Water,8,0.7494935547990429,0.875,0.325,0.7708333333333334
attack_flow,F4-Perm,NotPetya,13,0.12921008076952042,0.46153846153846156,0.1076923076923077,0.17948717948717946
attack_flow,F4-Perm,OceanLotus,20,0.23195723912809196,0.4,0.13,0.25
