held_out_source,method,stratum,group,rows,campaigns,inferentially_eligible,campaign_macro_ndcg5,campaign_macro_hit5,campaign_macro_precision5,campaign_macro_recall5
attack_flow,HM+P,target_label_visibility,mixed,172,32,1,0.12787204122574078,0.3596511994949495,0.0731802398989899,0.12860412157287157
attack_flow,HM+P,text_length,ge40,379,35,1,0.14813523501811693,0.40514187321352296,0.08458828642486316,0.1690462389593305
attack_flow,HM+P,text_length,lt40,33,18,1,0.18241542036493755,0.47962962962962963,0.09592592592592593,0.21203703703703702
attack_flow,HM+P,target_size,1,37,34,1,0.11744696069013262,0.2088235294117647,0.04176470588235295,0.2088235294117647
attack_flow,HM+P,target_size,2,84,34,1,0.1680335558384571,0.37434389140271496,0.07800603318250376,0.19501508295625944
attack_flow,HM+P,target_size,3,291,35,1,0.15481513901842656,0.46708156689249125,0.09706024004007198,0.16176706673345329
attack_flow,HM+P,prefix_len,1,35,35,1,0.16644196493831326,0.44,0.08800000000000001,0.15619047619047619
attack_flow,HM+P,prefix_len,10,21,21,1,0.23429633019534601,0.44761904761904764,0.10285714285714287,0.2492063492063492
attack_flow,HM+P,prefix_len,11,19,19,0,0.24263114035038968,0.5263157894736842,0.11578947368421054,0.24561403508771926
attack_flow,HM+P,prefix_len,12,15,15,0,0.2372174496112661,0.6,0.14133333333333334,0.24666666666666665
attack_flow,HM+P,prefix_len,13,12,12,0,0.17124467872102675,0.5,0.10000000000000002,0.16666666666666666
attack_flow,HM+P,prefix_len,14,13,13,0,0.07762442450890462,0.38461538461538464,0.07692307692307693,0.1282051282051282
attack_flow,HM+P,prefix_len,15,12,12,0,0.05090728354880755,0.19999999999999998,0.04,0.07777777777777778
attack_flow,HM+P,prefix_len,16,11,11,0,0.13937743591429275,0.38181818181818183,0.07636363636363637,0.14545454545454545
attack_flow,HM+P,prefix_len,17,9,9,0,0.15870574581193325,0.6000000000000001,0.12000000000000001,0.24814814814814815
attack_flow,HM+P,prefix_len,18,8,8,0,0.05927526864211585,0.175,0.035,0.07916666666666666
attack_flow,HM+P,prefix_len,19,6,6,0,0.09816002562251487,0.3333333333333333,0.06666666666666667,0.13888888888888887
attack_flow,HM+P,prefix_len,2,34,34,1,0.14228653433576527,0.45294117647058824,0.09058823529411765,0.15588235294117647
attack_flow,HM+P,prefix_len,20,5,5,0,0.1506681870652007,0.4,0.08,0.3
attack_flow,HM+P,prefix_len,21,4,4,0,0.1762749507974863,0.45,0.09,0.325
attack_flow,HM+P,prefix_len,22,3,3,0,0.1979155795847145,0.6666666666666666,0.13333333333333333,0.27777777777777773
attack_flow,HM+P,prefix_len,23,3,3,0,0.2133909219619382,0.6666666666666666,0.13333333333333333,0.3333333333333333
attack_flow,HM+P,prefix_len,24,3,3,0,0.11644884827417372,0.4000000000000001,0.08,0.22222222222222224
attack_flow,HM+P,prefix_len,25,2,2,0,0.05651909315752529,0.3,0.06000000000000001,0.1
attack_flow,HM+P,prefix_len,26,1,1,0,0.0,0.0,0.0,0.0
attack_flow,HM+P,prefix_len,27,1,1,0,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,HM+P,prefix_len,28,1,1,0,0.0,0.0,0.0,0.0
attack_flow,HM+P,prefix_len,29,2,2,0,0.4635058322686614,1.0,0.2,0.6666666666666666
attack_flow,HM+P,prefix_len,3,34,34,1,0.1452954743858821,0.4294117647058823,0.08823529411764708,0.1627450980392157
attack_flow,HM+P,prefix_len,30,1,1,0,0.0,0.0,0.0,0.0
attack_flow,HM+P,prefix_len,31,1,1,0,0.0,0.0,0.0,0.0
attack_flow,HM+P,prefix_len,4,32,32,1,0.13112045887733337,0.4125,0.0825,0.15520833333333334
attack_flow,HM+P,prefix_len,5,28,28,1,0.1393722707440141,0.36428571428571427,0.07428571428571429,0.1464285714285714
attack_flow,HM+P,prefix_len,6,25,25,1,0.16221912311658815,0.41600000000000004,0.09440000000000001,0.172
attack_flow,HM+P,prefix_len,7,23,23,1,0.15283225416833932,0.40869565217391307,0.08347826086956522,0.15942028985507245
attack_flow,HM+P,prefix_len,8,26,26,1,0.10823679042090342,0.3384615384615385,0.06769230769230769,0.16025641025641027
attack_flow,HM+P,prefix_len,9,22,22,1,0.17983453131209062,0.4090909090909091,0.10727272727272728,0.20151515151515154
attack_flow,HM,transition_visibility,all_seen,24,13,1,0.24409216579115928,0.5525641025641026,0.12666666666666668,0.3155982905982906
attack_flow,HM,transition_visibility,all_unseen,261,35,1,0.09842669294982666,0.29069659378903073,0.05927129154692181,0.12108910028657928
attack_flow,HM,transition_visibility,mixed,127,32,1,0.23609622972230132,0.6341363324175824,0.13123660714285715,0.24438539758852257
attack_flow,HM,target_label_visibility,all_seen,231,33,1,0.17806764570476818,0.45908393881349985,0.09543707585667227,0.22298255481096477
attack_flow,HM,target_label_visibility,all_unseen,9,7,0,0.0,0.0,0.0,0.0
attack_flow,HM,target_label_visibility,mixed,172,32,1,0.12787204122574078,0.3596511994949495,0.0731802398989899,0.12860412157287157
attack_flow,HM,text_length,ge40,379,35,1,0.14813523501811693,0.40514187321352296,0.08458828642486316,0.1690462389593305
attack_flow,HM,text_length,lt40,33,18,1,0.18241542036493755,0.47962962962962963,0.09592592592592593,0.21203703703703702
attack_flow,HM,target_size,1,37,34,1,0.11744696069013262,0.2088235294117647,0.04176470588235295,0.2088235294117647
attack_flow,HM,target_size,2,84,34,1,0.1680335558384571,0.37434389140271496,0.07800603318250376,0.19501508295625944
attack_flow,HM,target_size,3,291,35,1,0.15481513901842656,0.46708156689249125,0.09706024004007198,0.16176706673345329
attack_flow,HM,prefix_len,1,35,35,1,0.16644196493831326,0.44,0.08800000000000001,0.15619047619047619
attack_flow,HM,prefix_len,10,21,21,1,0.23429633019534601,0.44761904761904764,0.10285714285714287,0.2492063492063492
attack_flow,HM,prefix_len,11,19,19,0,0.24263114035038968,0.5263157894736842,0.11578947368421054,0.24561403508771926
attack_flow,HM,prefix_len,12,15,15,0,0.2372174496112661,0.6,0.14133333333333334,0.24666666666666665
attack_flow,HM,prefix_len,13,12,12,0,0.17124467872102675,0.5,0.10000000000000002,0.16666666666666666
attack_flow,HM,prefix_len,14,13,13,0,0.07762442450890462,0.38461538461538464,0.07692307692307693,0.1282051282051282
attack_flow,HM,prefix_len,15,12,12,0,0.05090728354880755,0.19999999999999998,0.04,0.07777777777777778
attack_flow,HM,prefix_len,16,11,11,0,0.13937743591429275,0.38181818181818183,0.07636363636363637,0.14545454545454545
attack_flow,HM,prefix_len,17,9,9,0,0.15870574581193325,0.6000000000000001,0.12000000000000001,0.24814814814814815
attack_flow,HM,prefix_len,18,8,8,0,0.05927526864211585,0.175,0.035,0.07916666666666666
attack_flow,HM,prefix_len,19,6,6,0,0.09816002562251487,0.3333333333333333,0.06666666666666667,0.13888888888888887
attack_flow,HM,prefix_len,2,34,34,1,0.14228653433576527,0.45294117647058824,0.09058823529411765,0.15588235294117647
attack_flow,HM,prefix_len,20,5,5,0,0.1506681870652007,0.4,0.08,0.3
attack_flow,HM,prefix_len,21,4,4,0,0.1762749507974863,0.45,0.09,0.325
attack_flow,HM,prefix_len,22,3,3,0,0.1979155795847145,0.6666666666666666,0.13333333333333333,0.27777777777777773
attack_flow,HM,prefix_len,23,3,3,0,0.2133909219619382,0.6666666666666666,0.13333333333333333,0.3333333333333333
attack_flow,HM,prefix_len,24,3,3,0,0.11644884827417372,0.4000000000000001,0.08,0.22222222222222224
attack_flow,HM,prefix_len,25,2,2,0,0.05651909315752529,0.3,0.06000000000000001,0.1
attack_flow,HM,prefix_len,26,1,1,0,0.0,0.0,0.0,0.0
attack_flow,HM,prefix_len,27,1,1,0,0.2960819109658652,1.0,0.2,0.3333333333333333
attack_flow,HM,prefix_len,28,1,1,0,0.0,0.0,0.0,0.0
attack_flow,HM,prefix_len,29,2,2,0,0.4635058322686614,1.0,0.2,0.6666666666666666
attack_flow,HM,prefix_len,3,34,34,1,0.1452954743858821,0.4294117647058823,0.08823529411764708,0.1627450980392157
attack_flow,HM,prefix_len,30,1,1,0,0.0,0.0,0.0,0.0
attack_flow,HM,prefix_len,31,1,1,0,0.0,0.0,0.0,0.0
attack_flow,HM,prefix_len,4,32,32,1,0.13112045887733337,0.4125,0.0825,0.15520833333333334
attack_flow,HM,prefix_len,5,28,28,1,0.1393722707440141,0.36428571428571427,0.07428571428571429,0.1464285714285714
attack_flow,HM,prefix_len,6,25,25,1,0.16221912311658815,0.41600000000000004,0.09440000000000001,0.172
attack_flow,HM,prefix_len,7,23,23,1,0.15283225416833932,0.40869565217391307,0.08347826086956522,0.15942028985507245
attack_flow,HM,prefix_len,8,26,26,1,0.10823679042090342,0.3384615384615385,0.06769230769230769,0.16025641025641027
attack_flow,HM,prefix_len,9,22,22,1,0.17983453131209062,0.4090909090909091,0.10727272727272728,0.20151515151515154
stockpile,HM+S,transition_visibility,all_seen,31,20,1,0.07340025794809028,0.2,0.04,0.1392857142857143
stockpile,HM+S,transition_visibility,all_unseen,36,17,1,0.06261716674743942,0.18382352941176472,0.03676470588235294,0.11519607843137254
stockpile,HM+S,transition_visibility,mixed,42,17,1,0.08476402233452116,0.3303921568627451,0.06607843137254901,0.13333333333333333
stockpile,HM+S,target_label_visibility,all_seen,100,27,1,0.06540904782066834,0.20642135642135642,0.041284271284271284,0.1148027898027898
stockpile,HM+S,target_label_visibility,all_unseen,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM+S,target_label_visibility,mixed,8,3,0,0.0,0.0,0.0,0.0
stockpile,HM+S,text_length,ge40,42,21,1,0.0787386045209622,0.19444444444444442,0.038888888888888896,0.14682539682539683
stockpile,HM+S,text_length,lt40,67,17,1,0.08714953287123806,0.30490196078431375,0.06098039215686275,0.14862278244631186
stockpile,HM+S,target_size,1,29,24,1,0.10942914480843348,0.20833333333333334,0.041666666666666664,0.20833333333333334
stockpile,HM+S,target_size,2,40,20,1,0.08646570346645062,0.2925,0.05850000000000001,0.14625
stockpile,HM+S,target_size,3,40,12,1,0.10245558939637617,0.47222222222222227,0.09444444444444444,0.1574074074074074
stockpile,HM+S,prefix_len,1,25,25,1,0.04272192072662146,0.2,0.04,0.06666666666666667
stockpile,HM+S,prefix_len,10,4,4,0,0.0764068122572591,0.25,0.05,0.125
stockpile,HM+S,prefix_len,11,4,4,0,0.12461414348591218,0.25,0.05,0.25
stockpile,HM+S,prefix_len,12,2,2,0,0.24922828697182436,0.5,0.1,0.5
stockpile,HM+S,prefix_len,13,2,2,0,0.19342640361727081,0.5,0.1,0.25
stockpile,HM+S,prefix_len,14,2,2,0,0.31546487678572877,0.5,0.1,0.5
stockpile,HM+S,prefix_len,15,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM+S,prefix_len,16,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM+S,prefix_len,17,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM+S,prefix_len,2,23,23,1,0.055299242153061756,0.21739130434782608,0.043478260869565216,0.09420289855072463
stockpile,HM+S,prefix_len,3,11,11,0,0.18543073724414819,0.45454545454545453,0.09090909090909091,0.36363636363636365
stockpile,HM+S,prefix_len,4,9,9,0,0.05162293060723038,0.2222222222222222,0.044444444444444446,0.09259259259259259
stockpile,HM+S,prefix_len,5,6,6,0,0.09904205142233623,0.3333333333333333,0.06666666666666667,0.16666666666666666
stockpile,HM+S,prefix_len,6,6,6,0,0.09904205142233623,0.3333333333333333,0.06666666666666667,0.16666666666666666
stockpile,HM+S,prefix_len,7,5,5,0,0.12055068065920901,0.4,0.08,0.2
stockpile,HM+S,prefix_len,8,4,4,0,0.05847876649948584,0.25,0.05,0.08333333333333333
stockpile,HM+S,prefix_len,9,3,3,0,0.0,0.0,0.0,0.0
stockpile,HM+P,transition_visibility,all_seen,31,20,1,0.07157608874176054,0.2,0.04,0.1392857142857143
stockpile,HM+P,transition_visibility,all_unseen,36,17,1,0.05993981164603115,0.18382352941176472,0.03676470588235294,0.11519607843137254
stockpile,HM+P,transition_visibility,mixed,42,17,1,0.08434427772288722,0.3303921568627451,0.06607843137254901,0.13333333333333333
stockpile,HM+P,target_label_visibility,all_seen,100,27,1,0.06401149264895332,0.20642135642135642,0.041284271284271284,0.1148027898027898
stockpile,HM+P,target_label_visibility,all_unseen,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM+P,target_label_visibility,mixed,8,3,0,0.0,0.0,0.0,0.0
stockpile,HM+P,text_length,ge40,42,21,1,0.07647877920457062,0.19444444444444442,0.038888888888888896,0.14682539682539683
stockpile,HM+P,text_length,lt40,67,17,1,0.08560126442691805,0.30490196078431375,0.06098039215686275,0.14862278244631186
stockpile,HM+P,target_size,1,29,24,1,0.10493620085135563,0.20833333333333334,0.041666666666666664,0.20833333333333334
stockpile,HM+P,target_size,2,40,20,1,0.08520951963729102,0.2925,0.05850000000000001,0.14625
stockpile,HM+P,target_size,3,40,12,1,0.1016422889836054,0.47222222222222227,0.09444444444444444,0.1574074074074074
stockpile,HM+P,prefix_len,1,25,25,1,0.04220140846244817,0.2,0.04,0.06666666666666667
stockpile,HM+P,prefix_len,10,4,4,0,0.0764068122572591,0.25,0.05,0.125
stockpile,HM+P,prefix_len,11,4,4,0,0.12461414348591218,0.25,0.05,0.25
stockpile,HM+P,prefix_len,12,2,2,0,0.24922828697182436,0.5,0.1,0.5
stockpile,HM+P,prefix_len,13,2,2,0,0.19342640361727081,0.5,0.1,0.25
stockpile,HM+P,prefix_len,14,2,2,0,0.302371901428583,0.5,0.1,0.5
stockpile,HM+P,prefix_len,15,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM+P,prefix_len,16,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM+P,prefix_len,17,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM+P,prefix_len,2,23,23,1,0.05456001652158109,0.21739130434782608,0.043478260869565216,0.09420289855072463
stockpile,HM+P,prefix_len,3,11,11,0,0.1765488693872446,0.45454545454545453,0.09090909090909091,0.36363636363636365
stockpile,HM+P,prefix_len,4,9,9,0,0.05234586430747106,0.2222222222222222,0.044444444444444446,0.09259259259259259
stockpile,HM+P,prefix_len,5,6,6,0,0.10187574967634545,0.3333333333333333,0.06666666666666667,0.16666666666666666
stockpile,HM+P,prefix_len,6,6,6,0,0.10187574967634545,0.3333333333333333,0.06666666666666667,0.16666666666666666
stockpile,HM+P,prefix_len,7,5,5,0,0.12225089961161455,0.4,0.08,0.2
stockpile,HM+P,prefix_len,8,4,4,0,0.05847876649948584,0.25,0.05,0.08333333333333333
stockpile,HM+P,prefix_len,9,3,3,0,0.0,0.0,0.0,0.0
stockpile,HM,transition_visibility,all_seen,31,20,1,0.10846108909083481,0.21857142857142858,0.04371428571428572,0.14857142857142858
stockpile,HM,transition_visibility,all_unseen,36,17,1,0.046971180873197155,0.125,0.025,0.09558823529411764
stockpile,HM,transition_visibility,mixed,42,17,1,0.19220525648690656,0.6073529411764705,0.12382352941176474,0.2611928104575163
stockpile,HM,target_label_visibility,all_seen,100,27,1,0.10868770890122131,0.3040536623869957,0.06130455963789298,0.1603638131415909
stockpile,HM,target_label_visibility,all_unseen,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM,target_label_visibility,mixed,8,3,0,0.0,0.0,0.0,0.0
stockpile,HM,text_length,ge40,42,21,1,0.1431675684008098,0.30396825396825394,0.0607936507936508,0.2
stockpile,HM,text_length,lt40,67,17,1,0.10934489444725108,0.3539808230984702,0.07197263520792933,0.1698682036917331
stockpile,HM,target_size,1,29,24,1,0.12621624559837907,0.20833333333333334,0.041666666666666664,0.20833333333333334
stockpile,HM,target_size,2,40,20,1,0.17944547412126063,0.5183333333333333,0.10366666666666668,0.25916666666666666
stockpile,HM,target_size,3,40,12,1,0.12937354150970612,0.5478896103896104,0.11291125541125542,0.1881854256854257
stockpile,HM,prefix_len,1,25,25,1,0.09864973352531728,0.368,0.0752,0.148
stockpile,HM,prefix_len,10,4,4,0,0.1532867981913646,0.25,0.05,0.125
stockpile,HM,prefix_len,11,4,4,0,0.1761859507142915,0.25,0.05,0.25
stockpile,HM,prefix_len,12,2,2,0,0.31546487678572877,0.5,0.1,0.5
stockpile,HM,prefix_len,13,2,2,0,0.13628460866730926,0.5,0.1,0.25
stockpile,HM,prefix_len,14,2,2,0,0.23613531161467863,0.5,0.1,0.5
stockpile,HM,prefix_len,15,1,1,0,0.27150489178407045,1.0,0.2,0.3333333333333333
stockpile,HM,prefix_len,16,1,1,0,0.6131471927654584,1.0,0.2,0.5
stockpile,HM,prefix_len,17,1,1,0,0.0,0.0,0.0,0.0
stockpile,HM,prefix_len,2,23,23,1,0.054531035695889726,0.20869565217391303,0.04173913043478261,0.09130434782608696
stockpile,HM,prefix_len,3,11,11,0,0.27070068658385543,0.5272727272727272,0.10545454545454547,0.4
stockpile,HM,prefix_len,4,9,9,0,0.055754241880347576,0.2222222222222222,0.044444444444444446,0.09259259259259259
stockpile,HM,prefix_len,5,6,6,0,0.12092301465966597,0.3333333333333333,0.06666666666666667,0.16666666666666666
stockpile,HM,prefix_len,6,6,6,0,0.20817772903074294,0.6666666666666666,0.13333333333333333,0.27777777777777773
stockpile,HM,prefix_len,7,5,5,0,0.30712410280739677,0.8,0.16,0.3333333333333333
stockpile,HM,prefix_len,8,4,4,0,0.0740204777414663,0.25,0.05,0.08333333333333333
stockpile,HM,prefix_len,9,3,3,0,0.0,0.0,0.0,0.0
