held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
stockpile,LSTM,01c96671-afd3-47d4-8d31-8c116cc0221a,2,0.0,0.0,0.0,0.0
stockpile,LSTM,01d77744-2515-401a-a497-d9f7241aac3c,6,0.0,0.0,0.0,0.0
stockpile,LSTM,09ad625e-6cba-490f-afe3-5417e7edb9c6,2,0.0,0.0,0.0,0.0
stockpile,LSTM,0b5636cf-f019-4ec9-aa7c-6e4f55505374,4,0.17815845889733106,0.7,0.15000000000000002,0.29166666666666663
stockpile,LSTM,0b73bf34-fc5b-48f7-9194-dce993b915b1,2,0.0,0.0,0.0,0.0
stockpile,LSTM,0f4c3c67-845e-49a0-927e-90ed33c044e0,11,0.0,0.0,0.0,0.0
stockpile,LSTM,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,4,0.0,0.0,0.0,0.0
stockpile,LSTM,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,2,0.0,0.0,0.0,0.0
stockpile,LSTM,4c28c132-d7d7-4a04-8908-d643b7cb1d58,1,0.0,0.0,0.0,0.0
stockpile,LSTM,50855e29-3b4e-4562-aa55-b3d7f93c26b8,7,0.19258933204172551,0.6571428571428571,0.13142857142857142,0.29047619047619044
stockpile,LSTM,564ae20d-778d-4965-93dc-b523be2e2ab4,13,0.06510197045056455,0.15384615384615385,0.03076923076923077,0.11538461538461539
stockpile,LSTM,5d3e170e-f1b8-49f9-9ee1-c51605552a08,2,0.0,0.0,0.0,0.0
stockpile,LSTM,725226e0-45b8-4432-84ee-144d3f37ff8d,3,0.32201657529080313,0.9333333333333332,0.20000000000000004,0.611111111111111
stockpile,LSTM,78e7504d-968f-477d-8806-4d6c04b94431,11,0.2843699314001593,0.8545454545454546,0.17090909090909093,0.49090909090909096
stockpile,LSTM,bcdbf6b9-14c5-495c-be84-37bce32c312b,2,0.0,0.0,0.0,0.0
stockpile,LSTM,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,1,0.0,0.0,0.0,0.0
stockpile,LSTM,c724545d-a4cc-492e-8075-2ab9a699c847,2,0.0,0.0,0.0,0.0
stockpile,LSTM,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e,3,0.0,0.0,0.0,0.0
stockpile,LSTM,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6,1,0.0,0.0,0.0,0.0
stockpile,LSTM,ddbd1850-5fd7-41d5-a7a1-1b15dac49090,3,0.32201657529080313,0.9333333333333332,0.20000000000000004,0.611111111111111
