held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
ctid,T,fin7::unknown,8,0.025263418312568446,0.125,0.025,0.041666666666666664
ctid,T,menu_pass::unknown,10,0.09674679834891693,0.3,0.06000000000000001,0.1
ctid,T,oilrig::unknown,35,0.2214340144641241,0.5142857142857142,0.11428571428571428,0.21428571428571427
ctid,T,sandworm::unknown,31,0.2265067854507288,0.5161290322580645,0.12258064516129033,0.23118279569892472
ctid,T,turla_carbon::unknown,23,0.278090368067041,0.6086956521739131,0.17391304347826086,0.3115942028985507
ctid,T,turla_snake::unknown,26,0.14375200434196453,0.46153846153846156,0.1076923076923077,0.17948717948717946
ctid,T,wizard_spider::unknown,32,0.2072261267709649,0.53125,0.125,0.22916666666666666
stockpile,A,01c96671-afd3-47d4-8d31-8c116cc0221a,2,0.0,0.0,0.0,0.0
stockpile,A,01d77744-2515-401a-a497-d9f7241aac3c,6,0.04401135376209848,0.16666666666666666,0.03333333333333333,0.08333333333333333
stockpile,A,09ad625e-6cba-490f-afe3-5417e7edb9c6,2,0.0,0.0,0.0,0.0
stockpile,A,0b5636cf-f019-4ec9-aa7c-6e4f55505374,4,0.10105367325027378,0.5,0.1,0.16666666666666666
stockpile,A,0b73bf34-fc5b-48f7-9194-dce993b915b1,2,0.13203406128629544,0.5,0.1,0.25
stockpile,A,0f4c3c67-845e-49a0-927e-90ed33c044e0,11,0.06666789532684976,0.2727272727272727,0.05454545454545456,0.10606060606060605
stockpile,A,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,4,0.3086598407528446,0.75,0.15000000000000002,0.4583333333333333
stockpile,A,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,2,0.0,0.0,0.0,0.0
stockpile,A,4c28c132-d7d7-4a04-8908-d643b7cb1d58,1,0.0,0.0,0.0,0.0
stockpile,A,50855e29-3b4e-4562-aa55-b3d7f93c26b8,7,0.2848876246110652,0.5714285714285714,0.14285714285714285,0.3095238095238095
stockpile,A,564ae20d-778d-4965-93dc-b523be2e2ab4,13,0.097870206831233,0.3076923076923077,0.06153846153846154,0.15384615384615385
stockpile,A,5d3e170e-f1b8-49f9-9ee1-c51605552a08,2,0.13203406128629544,0.5,0.1,0.25
stockpile,A,725226e0-45b8-4432-84ee-144d3f37ff8d,3,0.365701740881532,1.0,0.20000000000000004,0.611111111111111
stockpile,A,78e7504d-968f-477d-8806-4d6c04b94431,11,0.3676245137357172,0.9090909090909091,0.2,0.5606060606060607
stockpile,A,bcdbf6b9-14c5-495c-be84-37bce32c312b,2,0.0,0.0,0.0,0.0
stockpile,A,c220a8e6-609c-4d5b-9e1c-068ca01c2eec,1,0.0,0.0,0.0,0.0
stockpile,A,c724545d-a4cc-492e-8075-2ab9a699c847,2,0.0,0.0,0.0,0.0
stockpile,A,d6ea4c1e-7959-4eb1-a292-b6fd2b06c73e,3,0.16666666666666666,0.3333333333333333,0.06666666666666667,0.3333333333333333
stockpile,A,dbd49a4a-ba2d-40d0-9348-2db24fc4b0b6,1,0.0,0.0,0.0,0.0
stockpile,A,ddbd1850-5fd7-41d5-a7a1-1b15dac49090,3,0.15539182302437948,0.6666666666666666,0.13333333333333333,0.27777777777777773
stockpile,A,de07f52d-9928-4071-9142-cb1d3bd851e8,16,0.10649488056463341,0.3125,0.0625,0.15625
stockpile,A,e4324b88-8836-4803-b6b7-09b3c6cd4e94,1,0.0,0.0,0.0,0.0
stockpile,A,e89a10d3-004f-4c15-b0eb-d1ba76a4b67f,2,0.0,0.0,0.0,0.0
stockpile,A,eddc8f03-f930-41e7-95ba-33fb87bfed74,2,0.622038473168458,1.0,0.2,0.75
stockpile,A,ef4d997c-a0d1-4067-9efa-87c58682db71,3,0.40070244883351586,0.6666666666666666,0.13333333333333333,0.4444444444444444
stockpile,A,f98193a0-8b5b-4b5e-a5aa-e8c3adfcd4e6,1,0.0,0.0,0.0,0.0
stockpile,A,fbc41624-1052-490c-b5ec-4fd718e2501d,2,0.0,0.0,0.0,0.0
stockpile,A0,01c96671-afd3-47d4-8d31-8c116cc0221a,2,0.0,0.0,0.0,0.0
stockpile,A0,01d77744-2515-401a-a497-d9f7241aac3c,6,0.0,0.0,0.0,0.0
stockpile,A0,09ad625e-6cba-490f-afe3-5417e7edb9c6,2,0.0,0.0,0.0,0.0
stockpile,A0,0b5636cf-f019-4ec9-aa7c-6e4f55505374,4,0.1939630806013714,0.75,0.15000000000000002,0.29166666666666663
stockpile,A0,0b73bf34-fc5b-48f7-9194-dce993b915b1,2,0.0,0.0,0.0,0.0
stockpile,A0,0f4c3c67-845e-49a0-927e-90ed33c044e0,11,0.0,0.0,0.0,0.0
stockpile,A0,1a98b8e6-18ce-4617-8cc5-e65a1a9d490e,4,0.0,0.0,0.0,0.0
stockpile,A0,1bac97ca-77fc-4c9a-835e-4de1b1b7f639,2,0.0,0.0,0.0,0.0
