method,held_out_source,inner_validation_source,seed,epoch,w_h,w_s,w_t,campaign_macro_ndcg5,five_seed_two_source_mean_ndcg5,selected,training_rows,validation_rows
HM+ST,attack_flow,ctid,42,60,0.5,0.4,0.1,0.09621229238466941,0.10617169741871597,0,109,263
HM+ST,attack_flow,ctid,42,60,0.4,0.4,0.2,0.10119293225471937,0.10130518736351486,0,109,263
HM+ST,attack_flow,ctid,42,60,0.3,0.4,0.3,0.10831470786932218,0.10030641666512692,0,109,263
HM+ST,attack_flow,ctid,42,60,0.2,0.4,0.4,0.10099949067423482,0.09404431885572954,0,109,263
HM+ST,attack_flow,ctid,42,60,0.1,0.4,0.5,0.095839523122417,0.09065788898799533,0,109,263
HM+ST,attack_flow,ctid,42,60,0.0,0.4,0.6,0.10353447235385353,0.09447455513299202,0,109,263
HM+ST,attack_flow,ctid,42,60,0.5,0.5,0.0,0.1090536399088202,0.10602235286575987,0,109,263
HM+ST,attack_flow,ctid,42,60,0.4,0.5,0.1,0.10431750949789656,0.10247073179389524,0,109,263
HM+ST,attack_flow,ctid,42,60,0.3,0.5,0.2,0.10656724866057658,0.1017362298035515,0,109,263
HM+ST,attack_flow,ctid,42,60,0.2,0.5,0.3,0.10789864923950479,0.09890357135457367,0,109,263
HM+ST,attack_flow,ctid,42,60,0.1,0.5,0.4,0.10725511333786286,0.09602109003607662,0,109,263
HM+ST,attack_flow,ctid,42,60,0.0,0.5,0.5,0.10468613024215365,0.09458176252070385,0,109,263
HM+ST,attack_flow,ctid,42,60,0.4,0.6,0.0,0.1107402183273982,0.09690392625118993,0,109,263
HM+ST,attack_flow,ctid,42,60,0.3,0.6,0.1,0.10826961857017255,0.09397395348238202,0,109,263
HM+ST,attack_flow,ctid,42,60,0.2,0.6,0.2,0.1113064257895298,0.09424525600402703,0,109,263
HM+ST,attack_flow,ctid,42,60,0.1,0.6,0.3,0.1075863460886302,0.09142617784252689,0,109,263
HM+ST,attack_flow,ctid,42,60,0.0,0.6,0.4,0.1149223086223238,0.09919380393304564,0,109,263
HM+ST,attack_flow,ctid,42,60,0.3,0.7,0.0,0.1196512122808043,0.09354110776766324,0,109,263
HM+ST,attack_flow,ctid,42,60,0.2,0.7,0.1,0.1119053708129727,0.0903870339590927,0,109,263
HM+ST,attack_flow,ctid,42,60,0.1,0.7,0.2,0.11124408886076032,0.08924630470716848,0,109,263
HM+ST,attack_flow,ctid,42,60,0.0,0.7,0.3,0.11675376792376502,0.09754359434925511,0,109,263
HM+ST,attack_flow,ctid,42,60,0.2,0.8,0.0,0.1181516219947385,0.09379443425541133,0,109,263
HM+ST,attack_flow,ctid,42,60,0.1,0.8,0.1,0.11537743049173436,0.09063157187811335,0,109,263
HM+ST,attack_flow,ctid,42,60,0.0,0.8,0.2,0.11557560739706432,0.08907273903905474,0,109,263
HM+ST,attack_flow,ctid,42,60,0.1,0.9,0.0,0.12058744555315348,0.09361074122067056,0,109,263
HM+ST,attack_flow,ctid,42,60,0.0,0.9,0.1,0.11815418334751245,0.08806949532155874,0,109,263
HM+ST,attack_flow,ctid,42,60,0.0,1.0,0.0,0.12613196049088132,0.09292537521432326,0,109,263
HM+ST,attack_flow,ctid,42,80,1.0,0.0,0.0,0.10632013574118082,0.12909526090771803,0,109,263
HM+ST,attack_flow,ctid,42,80,0.9,0.0,0.1,0.102007128914993,0.11509643374842748,0,109,263
HM+ST,attack_flow,ctid,42,80,0.8,0.0,0.2,0.10298769512046024,0.10960567846070787,0,109,263
HM+ST,attack_flow,ctid,42,80,0.7,0.0,0.3,0.09508915174733851,0.10115319875389986,0,109,263
HM+ST,attack_flow,ctid,42,80,0.6,0.0,0.4,0.09315864493247496,0.09390493175167733,0,109,263
HM+ST,attack_flow,ctid,42,80,0.5,0.0,0.5,0.09145762316230197,0.09120188099446488,0,109,263
HM+ST,attack_flow,ctid,42,80,0.4,0.0,0.6,0.09092416058595049,0.08901661566646062,0,109,263
HM+ST,attack_flow,ctid,42,80,0.3,0.0,0.7,0.09224732282890744,0.08630116514142908,0,109,263
HM+ST,attack_flow,ctid,42,80,0.2,0.0,0.8,0.08940005883677438,0.08512694015056109,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.0,0.9,0.08420133481911152,0.07801023615236924,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.0,1.0,0.05587796612221768,0.05119451025884521,0,109,263
HM+ST,attack_flow,ctid,42,80,0.9,0.1,0.0,0.10493620342627756,0.1194653081339796,0,109,263
HM+ST,attack_flow,ctid,42,80,0.8,0.1,0.1,0.1016843098678619,0.11689755687676928,0,109,263
HM+ST,attack_flow,ctid,42,80,0.7,0.1,0.2,0.10296293159592802,0.11391746125899616,0,109,263
HM+ST,attack_flow,ctid,42,80,0.6,0.1,0.3,0.09660197589877031,0.09857378998602498,0,109,263
HM+ST,attack_flow,ctid,42,80,0.5,0.1,0.4,0.08707675539099488,0.09435804604108042,0,109,263
HM+ST,attack_flow,ctid,42,80,0.4,0.1,0.5,0.08831258989183903,0.09037575480542809,0,109,263
HM+ST,attack_flow,ctid,42,80,0.3,0.1,0.6,0.08946109561964063,0.08913789540221398,0,109,263
HM+ST,attack_flow,ctid,42,80,0.2,0.1,0.7,0.0909378171891698,0.08811709784607123,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.1,0.8,0.08703286321559996,0.08495360999498278,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.1,0.9,0.0938087661246956,0.08569676813643023,0,109,263
HM+ST,attack_flow,ctid,42,80,0.8,0.2,0.0,0.10640580203458927,0.11583945924746046,0,109,263
HM+ST,attack_flow,ctid,42,80,0.7,0.2,0.1,0.09953673613317138,0.11641588434987664,0,109,263
HM+ST,attack_flow,ctid,42,80,0.6,0.2,0.2,0.10285783853179006,0.11209017602615926,0,109,263
HM+ST,attack_flow,ctid,42,80,0.5,0.2,0.3,0.09977280541916847,0.10020229262757234,0,109,263
HM+ST,attack_flow,ctid,42,80,0.4,0.2,0.4,0.09404478730121163,0.09411875733471152,0,109,263
HM+ST,attack_flow,ctid,42,80,0.3,0.2,0.5,0.09240252695694781,0.09235680458419629,0,109,263
HM+ST,attack_flow,ctid,42,80,0.2,0.2,0.6,0.09309490996948058,0.08844033078474083,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.2,0.7,0.09353977058370061,0.09018357941374437,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.2,0.8,0.09773734049543616,0.0887179591081469,0,109,263
HM+ST,attack_flow,ctid,42,80,0.7,0.3,0.0,0.10647804228558115,0.11269337369403336,0,109,263
HM+ST,attack_flow,ctid,42,80,0.6,0.3,0.1,0.09696419751880016,0.11026357060688749,0,109,263
HM+ST,attack_flow,ctid,42,80,0.5,0.3,0.2,0.10281161725043711,0.10616060586601676,0,109,263
HM+ST,attack_flow,ctid,42,80,0.4,0.3,0.3,0.10507663916680172,0.10262949311210068,0,109,263
HM+ST,attack_flow,ctid,42,80,0.3,0.3,0.4,0.09626984885131504,0.09438165301067529,0,109,263
HM+ST,attack_flow,ctid,42,80,0.2,0.3,0.5,0.09326727019117402,0.0917191984826721,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.3,0.6,0.09460508856988828,0.09010056224031322,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.3,0.7,0.10027986618757379,0.08784475168429393,0,109,263
HM+ST,attack_flow,ctid,42,80,0.6,0.4,0.0,0.10971978911815046,0.11162559528298004,0,109,263
HM+ST,attack_flow,ctid,42,80,0.5,0.4,0.1,0.10097067128080126,0.11123436037291241,0,109,263
HM+ST,attack_flow,ctid,42,80,0.4,0.4,0.2,0.1069732023884511,0.10531691119382454,0,109,263
HM+ST,attack_flow,ctid,42,80,0.3,0.4,0.3,0.10821665884466329,0.10415620350831192,0,109,263
HM+ST,attack_flow,ctid,42,80,0.2,0.4,0.4,0.09943575237869454,0.09702109998129112,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.4,0.5,0.097050955897406,0.09233683879021246,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.4,0.6,0.1045209336665867,0.09057469429094558,0,109,263
HM+ST,attack_flow,ctid,42,80,0.5,0.5,0.0,0.11079222021009476,0.11007846852969923,0,109,263
HM+ST,attack_flow,ctid,42,80,0.4,0.5,0.1,0.11009817803168502,0.10976412034684939,0,109,263
HM+ST,attack_flow,ctid,42,80,0.3,0.5,0.2,0.11345727839247381,0.10695684350621368,0,109,263
HM+ST,attack_flow,ctid,42,80,0.2,0.5,0.3,0.10901891879512648,0.1037126731933224,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.5,0.4,0.10543975614902364,0.09970148356644454,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.5,0.5,0.10392635814638132,0.09396714891607891,0,109,263
HM+ST,attack_flow,ctid,42,80,0.4,0.6,0.0,0.1128768112265521,0.10761383980093979,0,109,263
HM+ST,attack_flow,ctid,42,80,0.3,0.6,0.1,0.115640570882012,0.10753181017113908,0,109,263
HM+ST,attack_flow,ctid,42,80,0.2,0.6,0.2,0.11590027100549498,0.1034579997913669,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.6,0.3,0.11537061832156756,0.10057976897817844,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.6,0.4,0.11098818454036108,0.09976386199446688,0,109,263
HM+ST,attack_flow,ctid,42,80,0.3,0.7,0.0,0.11980717329542581,0.09867622969138838,0,109,263
HM+ST,attack_flow,ctid,42,80,0.2,0.7,0.1,0.1165394043494404,0.09850418995866156,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.7,0.2,0.11770542951882672,0.095029328380163,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.7,0.3,0.11778247677258877,0.09929563833706273,0,109,263
HM+ST,attack_flow,ctid,42,80,0.2,0.8,0.0,0.12154907815551666,0.09812347261027296,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.8,0.1,0.11949617223949238,0.09696905463705574,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.8,0.2,0.12013265417460761,0.09550988210845313,0,109,263
HM+ST,attack_flow,ctid,42,80,0.1,0.9,0.0,0.11895229804835797,0.09980604491264788,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,0.9,0.1,0.1190580338290805,0.09724631114537427,0,109,263
HM+ST,attack_flow,ctid,42,80,0.0,1.0,0.0,0.12208108306651504,0.1009233139126117,0,109,263
HM+ST,attack_flow,ctid,43,100,1.0,0.0,0.0,0.10124688596287826,0.12909526090771803,0,109,263
HM+ST,attack_flow,ctid,43,100,0.9,0.0,0.1,0.09235980253031104,0.11509643374842748,0,109,263
HM+ST,attack_flow,ctid,43,100,0.8,0.0,0.2,0.09198493172149576,0.10960567846070787,0,109,263
HM+ST,attack_flow,ctid,43,100,0.7,0.0,0.3,0.08817940415561511,0.10115319875389986,0,109,263
HM+ST,attack_flow,ctid,43,100,0.6,0.0,0.4,0.08819783394356631,0.09390493175167733,0,109,263
HM+ST,attack_flow,ctid,43,100,0.5,0.0,0.5,0.08625918919133777,0.09120188099446488,0,109,263
HM+ST,attack_flow,ctid,43,100,0.4,0.0,0.6,0.08459109041162784,0.08901661566646062,0,109,263
HM+ST,attack_flow,ctid,43,100,0.3,0.0,0.7,0.08711522935459871,0.08630116514142908,0,109,263
HM+ST,attack_flow,ctid,43,100,0.2,0.0,0.8,0.08489300526253045,0.08512694015056109,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.0,0.9,0.07896429935605817,0.07801023615236924,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.0,1.0,0.05587796612221768,0.05119451025884521,0,109,263
HM+ST,attack_flow,ctid,43,100,0.9,0.1,0.0,0.10116978640997745,0.11917655819814574,0,109,263
HM+ST,attack_flow,ctid,43,100,0.8,0.1,0.1,0.09841131474387951,0.11799598809894052,0,109,263
HM+ST,attack_flow,ctid,43,100,0.7,0.1,0.2,0.09798400717992312,0.11416518315414648,0,109,263
HM+ST,attack_flow,ctid,43,100,0.6,0.1,0.3,0.09254447975365118,0.10034232915282588,0,109,263
HM+ST,attack_flow,ctid,43,100,0.5,0.1,0.4,0.08979980823123511,0.09557004669012578,0,109,263
HM+ST,attack_flow,ctid,43,100,0.4,0.1,0.5,0.0877758169939151,0.09066433917444915,0,109,263
HM+ST,attack_flow,ctid,43,100,0.3,0.1,0.6,0.08893705773446957,0.0897992472370703,0,109,263
HM+ST,attack_flow,ctid,43,100,0.2,0.1,0.7,0.08666428960018531,0.08894704376819179,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.1,0.8,0.08566723476537,0.08577391139326328,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.1,0.9,0.0841765608479689,0.08494787415361102,0,109,263
HM+ST,attack_flow,ctid,43,100,0.8,0.2,0.0,0.09934464954735142,0.11950173139179857,0,109,263
HM+ST,attack_flow,ctid,43,100,0.7,0.2,0.1,0.09804928036360835,0.11876505647555605,0,109,263
HM+ST,attack_flow,ctid,43,100,0.6,0.2,0.2,0.10028610186935845,0.1129766141247828,0,109,263
HM+ST,attack_flow,ctid,43,100,0.5,0.2,0.3,0.099983389004071,0.10280075481295407,0,109,263
HM+ST,attack_flow,ctid,43,100,0.4,0.2,0.4,0.0889340409818287,0.09596169077491844,0,109,263
HM+ST,attack_flow,ctid,43,100,0.3,0.2,0.5,0.09068454877955076,0.09357668713250936,0,109,263
HM+ST,attack_flow,ctid,43,100,0.2,0.2,0.6,0.09251142752388951,0.09046005909054969,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.2,0.7,0.09398793429511801,0.0898092303600631,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.2,0.8,0.08940570132979923,0.08610319945651032,0,109,263
HM+ST,attack_flow,ctid,43,100,0.7,0.3,0.0,0.10263638159164445,0.11932237865335268,0,109,263
HM+ST,attack_flow,ctid,43,100,0.6,0.3,0.1,0.10508561838553569,0.11750825083133756,0,109,263
HM+ST,attack_flow,ctid,43,100,0.5,0.3,0.2,0.10063623291192628,0.11181694844834558,0,109,263
HM+ST,attack_flow,ctid,43,100,0.4,0.3,0.3,0.10898702590655876,0.10789717963559724,0,109,263
HM+ST,attack_flow,ctid,43,100,0.3,0.3,0.4,0.10265990666532676,0.09717084033719214,0,109,263
HM+ST,attack_flow,ctid,43,100,0.2,0.3,0.5,0.09523403160271973,0.09236411384481721,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.3,0.6,0.09310524489270834,0.09112365215072056,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.3,0.7,0.0937300887733863,0.08788698170583452,0,109,263
HM+ST,attack_flow,ctid,43,100,0.6,0.4,0.0,0.10474123021281227,0.11784895583676405,0,109,263
HM+ST,attack_flow,ctid,43,100,0.5,0.4,0.1,0.10895191210639735,0.11820418213491002,0,109,263
HM+ST,attack_flow,ctid,43,100,0.4,0.4,0.2,0.10995451054491834,0.11076487597319931,0,109,263
HM+ST,attack_flow,ctid,43,100,0.3,0.4,0.3,0.11402872953914041,0.10705898352036047,0,109,263
HM+ST,attack_flow,ctid,43,100,0.2,0.4,0.4,0.10582184834010251,0.09872761390578906,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.4,0.5,0.09721188411555506,0.0960371399718695,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.4,0.6,0.09805520819881793,0.09179263389206554,0,109,263
HM+ST,attack_flow,ctid,43,100,0.5,0.5,0.0,0.1082281341829427,0.11783874043858875,0,109,263
HM+ST,attack_flow,ctid,43,100,0.4,0.5,0.1,0.11355090060396981,0.11777123845695721,0,109,263
HM+ST,attack_flow,ctid,43,100,0.3,0.5,0.2,0.1131628027934827,0.11030296876639671,0,109,263
HM+ST,attack_flow,ctid,43,100,0.2,0.5,0.3,0.114579515302011,0.10842153333964547,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.5,0.4,0.11255571542513054,0.10408789321651819,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.5,0.5,0.10338649219706661,0.09761907134247298,0,109,263
HM+ST,attack_flow,ctid,43,100,0.4,0.6,0.0,0.11662027600551772,0.1124335243407846,0,109,263
HM+ST,attack_flow,ctid,43,100,0.3,0.6,0.1,0.11521634203733741,0.11182999381849945,0,109,263
HM+ST,attack_flow,ctid,43,100,0.2,0.6,0.2,0.11631941467065336,0.11002373547525605,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.6,0.3,0.11778441518103155,0.10714982088701068,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.6,0.4,0.11457720121407917,0.10361408469179681,0,109,263
HM+ST,attack_flow,ctid,43,100,0.3,0.7,0.0,0.12939600862774348,0.10675515152230106,0,109,263
HM+ST,attack_flow,ctid,43,100,0.2,0.7,0.1,0.12408118433885003,0.10221827708169433,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.7,0.2,0.11884947697867283,0.1017178947057106,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.7,0.3,0.12099262413894347,0.10691180429826978,0,109,263
HM+ST,attack_flow,ctid,43,100,0.2,0.8,0.0,0.13219707065194236,0.10541064309925996,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.8,0.1,0.1290969553646784,0.10270158951058625,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.8,0.2,0.12213336261818013,0.10420946093274261,0,109,263
HM+ST,attack_flow,ctid,43,100,0.1,0.9,0.0,0.13356228801352726,0.10756346016516563,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,0.9,0.1,0.1355164900828308,0.10307957697637468,0,109,263
HM+ST,attack_flow,ctid,43,100,0.0,1.0,0.0,0.13721852315127686,0.10499041443912278,0,109,263
HM+ST,attack_flow,ctid,43,20,1.0,0.0,0.0,0.10124688596287826,0.12909526090771803,1,109,263
HM+ST,attack_flow,ctid,43,20,0.9,0.0,0.1,0.09235980253031104,0.11509643374842748,0,109,263
HM+ST,attack_flow,ctid,43,20,0.8,0.0,0.2,0.09198493172149576,0.10960567846070787,0,109,263
HM+ST,attack_flow,ctid,43,20,0.7,0.0,0.3,0.08817940415561511,0.10115319875389986,0,109,263
HM+ST,attack_flow,ctid,43,20,0.6,0.0,0.4,0.08819783394356631,0.09390493175167733,0,109,263
HM+ST,attack_flow,ctid,43,20,0.5,0.0,0.5,0.08625918919133777,0.09120188099446488,0,109,263
HM+ST,attack_flow,ctid,43,20,0.4,0.0,0.6,0.08459109041162784,0.08901661566646062,0,109,263
HM+ST,attack_flow,ctid,43,20,0.3,0.0,0.7,0.08711522935459871,0.08630116514142908,0,109,263
HM+ST,attack_flow,ctid,43,20,0.2,0.0,0.8,0.08489300526253045,0.08512694015056109,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.0,0.9,0.07896429935605817,0.07801023615236924,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.0,1.0,0.05587796612221768,0.05119451025884521,0,109,263
HM+ST,attack_flow,ctid,43,20,0.9,0.1,0.0,0.10190718053638839,0.11534710805836265,0,109,263
HM+ST,attack_flow,ctid,43,20,0.8,0.1,0.1,0.09092395904107735,0.11395010759492978,0,109,263
HM+ST,attack_flow,ctid,43,20,0.7,0.1,0.2,0.09493542417928126,0.10818184105421476,0,109,263
HM+ST,attack_flow,ctid,43,20,0.6,0.1,0.3,0.08786775452366363,0.0966445609869179,0,109,263
HM+ST,attack_flow,ctid,43,20,0.5,0.1,0.4,0.08966016679258743,0.09422345912275494,0,109,263
HM+ST,attack_flow,ctid,43,20,0.4,0.1,0.5,0.08626923796736094,0.08787719438012578,0,109,263
HM+ST,attack_flow,ctid,43,20,0.3,0.1,0.6,0.08711734424548273,0.08550765009865713,0,109,263
HM+ST,attack_flow,ctid,43,20,0.2,0.1,0.7,0.08844127605533239,0.08552159400874461,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.1,0.8,0.08897924037166476,0.08466175870169754,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.1,0.9,0.07771085301284504,0.08536963989828626,0,109,263
HM+ST,attack_flow,ctid,43,20,0.8,0.2,0.0,0.09645923096138899,0.11247259736143349,0,109,263
HM+ST,attack_flow,ctid,43,20,0.7,0.2,0.1,0.09257499738735023,0.10933718100887029,0,109,263
HM+ST,attack_flow,ctid,43,20,0.6,0.2,0.2,0.096434822869407,0.10442647595122703,0,109,263
HM+ST,attack_flow,ctid,43,20,0.5,0.2,0.3,0.09494907109496553,0.09664260094450094,0,109,263
HM+ST,attack_flow,ctid,43,20,0.4,0.2,0.4,0.08994445300677127,0.0915368398044912,0,109,263
HM+ST,attack_flow,ctid,43,20,0.3,0.2,0.5,0.09227475608643891,0.08659920015112132,0,109,263
HM+ST,attack_flow,ctid,43,20,0.2,0.2,0.6,0.09141070705128798,0.08371686471386033,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.2,0.7,0.08942998246199803,0.08453201388073571,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.2,0.8,0.08320947663550624,0.08850708127971832,0,109,263
HM+ST,attack_flow,ctid,43,20,0.7,0.3,0.0,0.09985310574578188,0.10837239173017973,0,109,263
HM+ST,attack_flow,ctid,43,20,0.6,0.3,0.1,0.09620952428258706,0.10549263838926885,0,109,263
HM+ST,attack_flow,ctid,43,20,0.5,0.3,0.2,0.10001325172950895,0.09706662619634103,0,109,263
HM+ST,attack_flow,ctid,43,20,0.4,0.3,0.3,0.10452484557624653,0.09268188648677504,0,109,263
HM+ST,attack_flow,ctid,43,20,0.3,0.3,0.4,0.09714224316829886,0.0905471530592842,0,109,263
HM+ST,attack_flow,ctid,43,20,0.2,0.3,0.5,0.09631410365382963,0.08671474463099335,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.3,0.6,0.09149011160158257,0.08612646895999326,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.3,0.7,0.08872630079259802,0.08829915082001032,0,109,263
HM+ST,attack_flow,ctid,43,20,0.6,0.4,0.0,0.0978937789989611,0.09994928732413949,0,109,263
HM+ST,attack_flow,ctid,43,20,0.5,0.4,0.1,0.10964953655314738,0.09710075549407526,0,109,263
HM+ST,attack_flow,ctid,43,20,0.4,0.4,0.2,0.10779252672522521,0.09588419989021045,0,109,263
HM+ST,attack_flow,ctid,43,20,0.3,0.4,0.3,0.10848104289708475,0.09232533960626933,0,109,263
HM+ST,attack_flow,ctid,43,20,0.2,0.4,0.4,0.09654478832782064,0.08719000633789599,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.4,0.5,0.0925817795528598,0.08433795673661301,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.4,0.6,0.0885447014817797,0.08882362011314755,0,109,263
HM+ST,attack_flow,ctid,43,20,0.5,0.5,0.0,0.10862897887522364,0.08819575163873514,0,109,263
HM+ST,attack_flow,ctid,43,20,0.4,0.5,0.1,0.11043809029290932,0.08885457806342408,0,109,263
HM+ST,attack_flow,ctid,43,20,0.3,0.5,0.2,0.11202547803787388,0.0937502011242093,0,109,263
HM+ST,attack_flow,ctid,43,20,0.2,0.5,0.3,0.10854531734109604,0.09028349188830039,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.5,0.4,0.1042685196209285,0.07907911949816435,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.5,0.5,0.08938518324375705,0.08798283705340955,0,109,263
HM+ST,attack_flow,ctid,43,20,0.4,0.6,0.0,0.11342780266734132,0.0911491621679181,0,109,263
HM+ST,attack_flow,ctid,43,20,0.3,0.6,0.1,0.11232266455375865,0.08941647254242169,0,109,263
HM+ST,attack_flow,ctid,43,20,0.2,0.6,0.2,0.11313585565121556,0.08435646018317342,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.6,0.3,0.11148881294624391,0.08100816698584606,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.6,0.4,0.10546088972810301,0.08870377384588432,0,109,263
HM+ST,attack_flow,ctid,43,20,0.3,0.7,0.0,0.117109691366536,0.09496398511186688,0,109,263
HM+ST,attack_flow,ctid,43,20,0.2,0.7,0.1,0.11192637954932613,0.08813884411642482,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.7,0.2,0.11420425948816204,0.08760851168503506,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.7,0.3,0.11005400683702615,0.09015061844423274,0,109,263
HM+ST,attack_flow,ctid,43,20,0.2,0.8,0.0,0.12072801283643372,0.09365981128702702,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.8,0.1,0.11638842660694655,0.08805314963200647,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.8,0.2,0.11062808440987434,0.08663119187636528,0,109,263
HM+ST,attack_flow,ctid,43,20,0.1,0.9,0.0,0.12411112711150363,0.09126296822894123,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,0.9,0.1,0.12359820841963212,0.08633744929350531,0,109,263
HM+ST,attack_flow,ctid,43,20,0.0,1.0,0.0,0.1264150578073935,0.09340009972249218,0,109,263
HM+ST,attack_flow,ctid,43,40,1.0,0.0,0.0,0.10124688596287826,0.12909526090771803,0,109,263
HM+ST,attack_flow,ctid,43,40,0.9,0.0,0.1,0.09235980253031104,0.11509643374842748,0,109,263
HM+ST,attack_flow,ctid,43,40,0.8,0.0,0.2,0.09198493172149576,0.10960567846070787,0,109,263
HM+ST,attack_flow,ctid,43,40,0.7,0.0,0.3,0.08817940415561511,0.10115319875389986,0,109,263
HM+ST,attack_flow,ctid,43,40,0.6,0.0,0.4,0.08819783394356631,0.09390493175167733,0,109,263
HM+ST,attack_flow,ctid,43,40,0.5,0.0,0.5,0.08625918919133777,0.09120188099446488,0,109,263
HM+ST,attack_flow,ctid,43,40,0.4,0.0,0.6,0.08459109041162784,0.08901661566646062,0,109,263
HM+ST,attack_flow,ctid,43,40,0.3,0.0,0.7,0.08711522935459871,0.08630116514142908,0,109,263
HM+ST,attack_flow,ctid,43,40,0.2,0.0,0.8,0.08489300526253045,0.08512694015056109,0,109,263
HM+ST,attack_flow,ctid,43,40,0.1,0.0,0.9,0.07896429935605817,0.07801023615236924,0,109,263
HM+ST,attack_flow,ctid,43,40,0.0,0.0,1.0,0.05587796612221768,0.05119451025884521,0,109,263
HM+ST,attack_flow,ctid,43,40,0.9,0.1,0.0,0.10149513086741517,0.11634609433431713,0,109,263
HM+ST,attack_flow,ctid,43,40,0.8,0.1,0.1,0.09278240359687737,0.11525613180148189,0,109,263
HM+ST,attack_flow,ctid,43,40,0.7,0.1,0.2,0.09572040273326946,0.11008071047802201,0,109,263
HM+ST,attack_flow,ctid,43,40,0.6,0.1,0.3,0.08964353499773989,0.09759759179589508,0,109,263
HM+ST,attack_flow,ctid,43,40,0.5,0.1,0.4,0.09063484410336335,0.09498373437054086,0,109,263
HM+ST,attack_flow,ctid,43,40,0.4,0.1,0.5,0.09125416761901617,0.08931843516236926,0,109,263
HM+ST,attack_flow,ctid,43,40,0.3,0.1,0.6,0.08891431458738627,0.08635828294931273,0,109,263
HM+ST,attack_flow,ctid,43,40,0.2,0.1,0.7,0.09035755889478041,0.0855511927280849,0,109,263
HM+ST,attack_flow,ctid,43,40,0.1,0.1,0.8,0.0920273219673208,0.08774465911310717,0,109,263
HM+ST,attack_flow,ctid,43,40,0.0,0.1,0.9,0.09414823103789967,0.09353832625321387,0,109,263
HM+ST,attack_flow,ctid,43,40,0.8,0.2,0.0,0.09882257965270407,0.11597439819251001,0,109,263
HM+ST,attack_flow,ctid,43,40,0.7,0.2,0.1,0.09559691052759503,0.11356540165727742,0,109,263
